,subj_idx,date,time,trialtype,cue,response,side,error,rt,reward,iti,sex,sess
109,BG01,02-13,2706.084,S,8,1,R,0,0.483999999999924,2.42999999999984,27.54,F,1
110,BG01,02-13,2726.016,S,8,1,L,0,0.374000000000251,1.56999999999971,19.9320000000002,F,1
111,BG01,02-13,2731.662,S,8,1,R,0,0.425999999999931,2.0659999999998,5.64599999999973,F,1
112,BG01,02-13,2739.392,S,2,0,R,0,0.510000000000218,1.86799999999994,7.73000000000002,F,1
113,BG01,02-13,2747.194,S,2,0,L,0,0.490000000000236,1.87599999999975,7.80200000000014,F,1
114,BG01,02-13,2755.72,S,2,0,L,1,0.761999999999716,0,8.52599999999984,F,1
115,BG01,02-13,2776,S,2,0,R,1,0.516000000000076,0,20.2800000000002,F,1
116,BG01,02-13,2819.02,S,8,1,L,0,1.04599999999982,4.70600000000013,43.02,F,1
117,BG01,02-13,2833.248,S,2,0,R,0,0.721999999999753,2.04399999999987,14.2280000000001,F,1
118,BG01,02-13,2844.93,S,8,1,R,0,0.650000000000091,1.88599999999997,11.6819999999998,F,1
119,BG01,02-13,2855.388,S,2,0,L,1,1.01199999999972,0,10.4580000000001,F,1
120,BG01,02-13,2891.92,S,8,1,R,0,0.454000000000178,2.31799999999976,36.5320000000002,F,1
121,BG01,02-13,2900.136,S,2,0,L,0,0.610000000000127,1.88599999999997,8.21599999999989,F,1
122,BG01,02-13,2914.328,S,8,1,L,0,1.30799999999999,3.55999999999995,14.192,F,1
123,BG01,02-13,2940.254,S,8,1,L,0,1.25199999999995,2.05600000000004,25.9259999999999,F,1
124,BG01,02-13,2973.592,S,2,0,R,0,1.22799999999961,2.01800000000003,33.3380000000002,F,1
125,BG01,02-13,3020.104,S,8,1,R,0,0.532000000000153,2.03600000000006,46.5119999999997,F,1
126,BG01,02-13,3031.202,S,8,1,L,0,0.945999999999913,1.59999999999991,11.0980000000004,F,1
127,BG01,02-13,3070.092,S,2,0,L,0,1.58199999999988,2.11200000000008,38.8899999999999,F,1
128,BG01,02-13,3082.234,S,8,1,L,1,0.536000000000058,0,12.1419999999998,F,1
129,BG01,02-13,3090.434,S,2,0,R,0,0.514000000000124,3.33799999999974,8.20000000000027,F,1
130,BG01,02-13,3106.312,S,2,0,L,0,0.872000000000298,3.64199999999983,15.8779999999997,F,1
131,BG01,02-13,3116.426,S,8,1,R,0,0.461999999999989,2.27199999999993,10.114,F,1
132,BG01,02-13,3135.284,S,8,1,L,0,0.947999999999865,1.98000000000002,18.8580000000002,F,1
133,BG01,02-13,3155.046,S,8,1,R,0,1.46599999999989,2.07000000000016,19.7619999999997,F,1
134,BG01,02-13,3165.134,S,2,0,L,0,0.829999999999927,3.654,10.0880000000002,F,1
135,BG01,02-13,3175.16,S,8,1,L,0,0.514000000000124,4.02599999999984,10.0259999999998,F,1
136,BG01,02-13,3197.586,S,2,0,L,0,0.459999999999582,1.87000000000035,22.4259999999999,F,1
137,BG01,02-13,3208.898,S,2,0,R,0,0.526000000000295,2.45199999999977,11.3120000000004,F,1
138,BG01,02-13,3452.416,S,8,1,R,0,0.611999999999625,2.69600000000037,20.444,F,1
139,BG01,02-13,3479.242,S,2,0,R,0,0.344000000000051,2.97799999999961,26.826,F,1
140,BG01,02-13,3493.584,S,8,1,L,0,0.58199999999988,2.30799999999999,14.3419999999996,F,1
141,BG01,02-13,3501.93,S,2,0,L,1,0.378000000000156,0,8.346,F,1
142,BG01,02-13,3515.492,S,2,0,R,1,0.602000000000317,5.06999999999971,13.5620000000004,F,1
143,BG01,02-13,3526.37,S,8,1,R,0,0.494000000000142,2.39199999999983,10.8779999999997,F,1
144,BG01,02-13,3535.346,S,8,1,L,1,0.972000000000207,5.94999999999982,8.97600000000011,F,1
145,BG01,02-14,68.774,S,8,1,L,1,1.006,9.77600000000001,-3502.874,F,2
146,BG01,02-14,131.842,S,8,1,L,1,0.828000000000003,12.772,14.668,F,2
147,BG01,02-14,198.974,S,2,0,R,1,0.887999999999977,0,33.81,F,2
148,BG01,02-14,232.116,S,2,0,L,1,1.07000000000002,0,33.142,F,2
149,BG01,02-14,238.806,S,8,1,R,1,1.80199999999999,0,6.69,F,2
150,BG01,02-14,267.52,S,8,1,R,1,0.467999999999961,0,28.714,F,2
151,BG01,02-14,429.842,S,8,1,L,1,0.765999999999963,16.422,24.074,F,2
152,BG01,02-14,457.418,S,2,0,L,1,0.540000000000021,0,27.576,F,2
153,BG01,02-14,533.434,S,2,0,L,0,0.966000000000008,1.38800000000003,9.37799999999993,F,2
154,BG01,02-14,635.264,S,2,0,L,0,1.57799999999997,1.60200000000009,23.5020000000001,F,2
155,BG01,02-14,712.476,S,2,0,R,1,0.427999999999997,20.432,25.112,F,2
156,BG01,02-14,743.236,S,8,1,R,0,0.360000000000014,3.904,30.76,F,2
157,BG01,02-14,757.82,S,8,1,L,0,0.635999999999967,1.56799999999998,14.5840000000001,F,2
158,BG01,02-14,790.56,S,2,0,L,1,0.402000000000044,0,32.7399999999999,F,2
159,BG01,02-14,804.176,S,2,0,R,0,0.378000000000043,3.33799999999997,13.6160000000001,F,2
160,BG01,02-14,813.918,S,8,1,L,1,0.361999999999966,15.99,9.74199999999996,F,2
161,BG01,02-14,841.068,S,2,0,L,1,1.88600000000008,8.74199999999996,27.15,F,2
162,BG01,02-14,854.212,S,8,1,L,0,0.525999999999954,1.63,13.144,F,2
163,BG01,02-14,887.588,S,2,0,L,0,0.475999999999999,1.54200000000003,33.376,F,2
164,BG01,02-14,893.274,S,2,0,R,0,0.883999999999901,1.5680000000001,5.68600000000004,F,2
165,BG01,02-14,901.998,S,8,1,R,0,0.386000000000081,1.40599999999995,8.72400000000005,F,2
166,BG01,02-14,909.222,S,8,1,R,0,0.378000000000043,1.47199999999998,7.22399999999993,F,2
167,BG01,02-14,941.772,S,8,1,R,0,0.479999999999905,1.49800000000005,32.5500000000001,F,2
168,BG01,02-14,947.082,S,8,1,L,0,0.494000000000028,1.70400000000006,5.30999999999995,F,2
169,BG01,02-14,952.306,S,2,0,R,0,0.473999999999933,1.44400000000007,5.22400000000005,F,2
170,BG01,02-14,957.378,S,2,0,L,0,0.389999999999986,1.46800000000007,5.072,F,2
171,BG01,02-14,965.964,S,8,1,R,0,0.481999999999971,1.48000000000002,8.58600000000001,F,2
172,BG01,02-14,974.874,S,8,1,L,0,1.15599999999995,1.35600000000011,8.90999999999997,F,2
173,BG01,02-14,980.392,S,2,0,L,0,0.636000000000081,2.17399999999998,5.51800000000003,F,2
174,BG01,02-14,986.596,S,2,0,R,0,0.864000000000033,1.79999999999995,6.20399999999995,F,2
175,BG01,02-14,997.762,S,2,0,R,0,0.524000000000001,1.64600000000007,11.1659999999999,F,2
176,BG01,02-14,1005.128,S,2,0,L,0,1.11599999999999,1.27800000000002,7.3660000000001,F,2
177,BG01,02-14,1015.774,S,8,1,R,0,0.413999999999987,1.25599999999997,10.646,F,2
178,BG01,02-14,1023.67,S,2,0,L,1,0.477999999999838,0,7.89599999999996,F,2
179,BG01,02-14,1029.9,S,8,1,R,0,0.422000000000025,1.596,6.23000000000013,F,2
180,BG01,02-14,1048.326,S,8,1,L,0,0.501999999999953,1.29999999999995,18.4259999999999,F,2
181,BG01,02-14,1056.068,S,8,1,L,0,0.425999999999931,1.52999999999997,7.74199999999996,F,2
182,BG01,02-14,1064.724,S,8,1,R,0,0.718000000000075,1.56999999999994,8.65599999999995,F,2
183,BG01,02-14,1077.544,S,8,1,L,0,1.01800000000003,2.14599999999996,12.8200000000002,F,2
184,BG01,02-14,1088.244,S,8,1,R,1,0.687999999999875,6.90800000000013,10.6999999999998,F,2
185,BG01,02-14,1100.448,S,2,0,R,1,0.420000000000073,23.29,12.2040000000002,F,2
186,BG01,02-14,1142.462,S,2,0,R,0,0.557999999999993,2.28599999999983,42.0139999999999,F,2
187,BG01,02-14,1229.53,S,2,0,L,1,0.372000000000071,0,38.364,F,2
188,BG01,02-14,1242.412,S,2,0,L,0,0.578000000000202,1.71599999999989,12.8820000000001,F,2
189,BG01,02-14,1262.154,S,2,0,L,0,1.05799999999999,3.22600000000011,19.742,F,2
190,BG01,02-14,1280,S,8,1,L,0,0.405999999999949,2.63999999999987,17.846,F,2
191,BG01,02-14,1310.85,S,8,1,R,0,0.409999999999855,1.61400000000003,30.8499999999999,F,2
