,subj_idx,date,time,trialtype,cue,response,side,error,rt,reward,iti,sess,sex
1785,JK03,05-16,982.338,D,8,1,L,0,0.6499999999999773,2.902000000000044,20.267999999999915,2,M
1786,JK03,05-16,993.372,D,8,1,R,0,1.1520000000000437,2.423999999999978,11.033999999999992,2,M
1787,JK03,05-16,1065.126,D,2,0,L,0,0.77800000000002,2.339999999999918,30.56400000000008,2,M
1788,JK03,05-16,1076.252,S,8,1,L,0,0.55600000000004,2.343999999999824,11.125999999999976,2,M
1789,JK03,05-16,1091.534,S,2,0,R,0,1.844000000000051,2.367999999999938,15.282000000000153,2,M
1790,JK03,05-16,1102.664,S,2,0,R,0,0.6639999999999873,2.796000000000049,11.129999999999882,2,M
1791,JK03,05-16,1112.472,S,2,0,L,0,0.543999999999869,2.4420000000000077,9.807999999999993,2,M
1792,JK03,05-16,1137.734,D,8,1,L,0,0.8540000000000418,2.3840000000000146,25.261999999999944,2,M
1793,JK03,05-16,1171.682,S,8,1,R,0,0.9039999999999964,2.427999999999884,33.94800000000009,2,M
1794,JK03,05-16,1185.84,D,2,0,L,0,0.734000000000151,2.3539999999998145,14.157999999999902,2,M
1795,JK03,05-16,1224.208,S,2,0,L,0,0.8379999999999654,2.7999999999999545,38.368000000000166,2,M
1796,JK03,05-16,1235.27,D,2,0,R,0,1.4919999999999618,2.786000000000058,11.061999999999898,2,M
1797,JK03,05-16,1533.042,D,8,1,L,0,0.52800000000002,4.798000000000002,19.255999999999855,2,M
1798,JK03,05-16,2347.354,D,2,0,L,0,0.8939999999997781,2.410000000000309,41.06999999999971,2,M
1799,JK03,05-16,2358.804,S,2,0,R,0,1.5920000000000982,2.3900000000003274,11.450000000000273,2,M
1800,JK03,05-16,2376.224,S,8,1,L,0,0.7780000000002474,2.539999999999964,17.420000000000073,2,M
1801,JK03,05-16,2394.534,S,2,0,R,0,1.3020000000001346,2.617999999999938,18.309999999999945,2,M
1802,JK03,05-16,2423.848,S,8,1,L,0,1.4980000000000473,3.711999999999989,29.31399999999985,2,M
1803,JK12,05-16,0.002,S,2,0,L,0,1.126,4.844,-2423.846,2,M
1804,JK12,05-16,6.99,D,8,1,L,0,1.193999999999999,2.1720000000000006,6.988,2,M
1805,JK12,05-16,20.132,S,8,1,L,0,0.6400000000000006,2.178000000000001,13.142,2,M
1806,JK12,05-16,33.258,D,8,1,L,0,0.6880000000000024,1.8539999999999992,13.126,2,M
1807,JK12,05-16,43.658,D,2,0,L,0,0.6060000000000016,1.846000000000004,10.4,2,M
1808,JK12,05-16,51.864,D,8,1,L,0,0.490000000000002,1.846000000000004,8.205999999999996,2,M
1809,JK12,05-16,59.26,S,2,0,L,0,0.5960000000000036,1.691999999999993,7.396000000000001,2,M
1810,JK12,05-16,69.236,D,8,1,R,0,0.5719999999999885,2.736000000000004,9.976000000000006,2,M
1811,JK12,05-16,85.564,D,8,1,L,0,0.789999999999992,1.676000000000002,16.32799999999999,2,M
1812,JK12,05-16,98.656,S,2,0,L,0,0.5,1.5339999999999918,13.092000000000011,2,M
1813,JK12,05-16,109.668,S,8,1,R,0,0.5400000000000063,2.1099999999999994,11.012,2,M
1814,JK12,05-16,117.38,D,8,1,L,0,0.7019999999999982,1.6839999999999975,7.711999999999989,2,M
